,property_type,society,sector,price,persf_area,area,areaWithType,bedroom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
2608,flat,signature global park,sohna road,0.54,7200.0,750.0,Carpet area: 750 (69.68 sq.m.),2.0,2.0,2,4.0,North-East,Under Construction,,,750.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,375.0
2609,flat,chintels paradiso,sector 109,2.0,7604.0,2630.19,Super Built up area 2630(244.33 sq.m.),4.0,4.0,2,11.0,,Relatively New,2630.0,,,0.0,1.0,0.0,1.0,0.0,0.0,64.0,657.5475
2610,flat,ambience creacions,sector 22,3.2,11500.0,2782.61,Super Built up area 2781(258.36 sq.m.),3.0,4.0,3+,2.0,North-East,New Property,2781.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,927.5366666666667
2611,flat,supertech hues,sector 68,1.0,8474.0,1180.08,Carpet area: 1180 (109.63 sq.m.),2.0,2.0,2,12.0,,New Property,,,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,590.04
2612,flat,conscient heritage max,sector 102,3.0,10489.0,2860.14,Carpet area: 2860 (265.7 sq.m.),4.0,4.0,3+,7.0,East,Relatively New,,,2860.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,715.035
2613,flat,mvn athens,sohna road,0.21,4666.0,450.06,Carpet area: 450 (41.81 sq.m.),1.0,1.0,1,11.0,,New Property,,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,450.06
2614,flat,awho shanti vihar,sector 95,0.82,9879.0,830.04,Super Built up area 1400(130.06 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2.0,2.0,3+,13.0,East,New Property,1400.0,,830.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,415.02
2615,flat,sare homes,sector 92,0.95,4250.0,2235.29,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4.0,3.0,2,16.0,East,New Property,2000.0,1983.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,558.8225
2616,flat,pareena mi casa,sector 68,0.92,7389.0,1245.09,Super Built up area 1245(115.66 sq.m.),2.0,2.0,3,5.0,West,Under Construction,1245.0,,,0.0,0.0,0.0,0.0,1.0,0.0,50.0,622.545
2617,flat,deepak minda,manesar,1.25,4716.0,2650.55,Carpet area: 2650 (246.19 sq.m.),3.0,3.0,3+,6.0,,Moderately Old,,,2650.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,883.5166666666668
2618,flat,ansal heights 86,sector 86,0.78,5735.0,1360.07,Built Up area: 1360 (126.35 sq.m.),2.0,2.0,2,8.0,North,New Property,,1360.0,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,680.035
2619,flat,pivotal riddhi siddhi,sector 99,0.5,8517.0,587.06,Carpet area: 587 (54.53 sq.m.),2.0,1.0,2,7.0,,New Property,,,587.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,293.53
2620,flat,sare homes,sector 92,0.95,4871.0,1950.32,Super Built up area 1950(181.16 sq.m.),4.0,3.0,3,13.0,,New Property,1950.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.58
2621,flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,1789.07,Super Built up area 1789(166.2 sq.m.),3.0,3.0,3+,8.0,North-East,New Property,1789.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,596.3566666666667
2622,flat,shyam apartment,sector 3,0.26,3714.0,700.05,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2.0,1.0,2,2.0,,Relatively New,700.0,,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.025
2623,flat,city shri ram apartments 1,sector 110,0.22,3666.0,600.11,Super Built up area 600(55.74 sq.m.),2.0,1.0,1,1.0,,Relatively New,600.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.055
2624,flat,maruti kunj,sector 11,0.8,5161.0,1550.09,Super Built up area 1550(144 sq.m.),3.0,2.0,,0.0,,Old Property,1550.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,516.6966666666666
2625,flat,godrej summit,sector 104,1.1,8669.0,1268.89,Super Built up area 1269(117.89 sq.m.),2.0,2.0,3,16.0,East,Under Construction,1269.0,,,0.0,0.0,0.0,0.0,1.0,0.0,88.0,634.445
2626,flat,palam vihar extension west zone rwa,sector 2,0.2,4000.0,500.0,Carpet area: 500 (46.45 sq.m.),1.0,1.0,1,1.0,,Moderately Old,,,500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0
2627,flat,sare crescent parc,sector 92,0.9,4278.0,2103.79,Super Built up area 1870(173.73 sq.m.),4.0,5.0,3+,14.0,North-East,Relatively New,1870.0,,,0.0,1.0,0.0,0.0,1.0,0.0,62.0,525.9475
2628,flat,gls arawali homes,sohna road,0.3,5291.0,567.0,Super Built up area 567(52.68 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2.0,2.0,2,10.0,,Relatively New,567.0,,467.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,283.5
2629,flat,ambience creacions,sector 22,2.79,15000.0,1860.0,Super Built up area 1860(172.8 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,3,13.0,East,New Property,1860.0,,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,158.0,620.0
2630,flat,breez global heights,sohna road,0.39,4105.0,950.06,Super Built up area 950(88.26 sq.m.)Built Up area: 720 sq.ft. (66.89 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2.0,2.0,2,3.0,,Relatively New,950.0,720.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.03
2631,flat,sare homes,sector 92,0.95,4750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4.0,3.0,2,17.0,East,New Property,2000.0,1983.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,500.0
2632,flat,godrej air,sector 85,1.35,13632.0,990.32,Carpet area: 92,2.0,2.0,3,19.0,,Under Construction,,,92.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,495.16
2633,flat,vidya apartment,sector 3 phase 3 extension,0.22,4210.0,522.57,Built Up area: 570 (52.95 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2.0,2.0,1,1.0,North-West,Relatively New,,570.0,550.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,261.285
2634,flat,takshila heights sector 37 c,sector 37,0.67,5583.0,1200.07,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2,3.0,,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,600.035
2635,flat,m3m skycity,sector 65,2.0,15267.0,1310.02,Super Built up area 1310(121.7 sq.m.),2.0,2.0,2,16.0,East,New Property,1310.0,,,0.0,0.0,0.0,0.0,0.0,1.0,174.0,655.01
2636,flat,chd avenue,sector 71,1.15,6526.0,1762.18,Super Built up area 1762(163.7 sq.m.)Carpet area: 1339 sq.ft. (124.4 sq.m.),3.0,3.0,2,15.0,East,Moderately Old,1762.0,,1339.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,587.3933333333333
2637,flat,bestech park view residency,sector 2,0.55,8461.0,650.04,Super Built up area 650(60.39 sq.m.),1.0,1.0,2,7.0,North,Moderately Old,650.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,650.04
2638,flat,smart world orchard,sector 61,1.5,12500.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2.0,2.0,2,2.0,North,Under Construction,,,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,600.0
2639,flat,m3m the tree of life,sector 111,2.35,14551.0,1615.01,Built Up area: 1615 (150.04 sq.m.),3.0,3.0,3+,5.0,,Under Construction,,1615.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.3366666666667
2640,flat,bajrang apartments,sector 6,0.38,4470.0,850.11,Carpet area: 850 (78.97 sq.m.),2.0,2.0,2,1.0,,Moderately Old,,,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.055
2641,flat,vipul lavanya,sector 81,1.0,8000.0,1250.0,Super Built up area 1250(116.13 sq.m.),2.0,2.0,2,7.0,,Relatively New,1250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,625.0
2642,flat,ramprastha primera,sector 37d,1.02,6000.0,1700.0,Super Built up area 1700(157.94 sq.m.),3.0,2.0,3,22.0,,Under Construction,1700.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,566.6666666666666
2643,flat,signature global park 4,sector 36,0.72,6428.0,1120.1,Carpet area: 1120 (104.05 sq.m.),3.0,2.0,3,2.0,,Under Construction,,,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.3666666666666
2644,flat,elan mercado,sector 80,0.85,12408.0,685.04,Carpet area: 685 (63.64 sq.m.),1.0,1.0,1,15.0,,Relatively New,,,685.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,685.04
2645,flat,sanskriti apartment,sector 10a,1.1,6666.0,1650.17,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3,2.0,,Moderately Old,,,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,550.0566666666667
2646,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,915.01,Super Built up area 915(85.01 sq.m.),2.0,2.0,2,10.0,,Under Construction,915.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,457.505
2647,flat,avl 36 gurgaon,sector 36a,0.36,8990.0,400.44,Super Built up area 406(37.72 sq.m.)Carpet area: 402 sq.ft. (37.35 sq.m.),1.0,1.0,1,7.0,West,Relatively New,406.0,,402.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,400.44
2648,flat,vatika inxt floors,sector 82a,1.25,8333.0,1500.06,Carpet area: 1500 (139.35 sq.m.),3.0,2.0,3,2.0,North,Relatively New,,,1500.0,1.0,0.0,0.0,1.0,0.0,1.0,94.0,500.02
2649,flat,bptp pedestal,sector 70a,1.9,9500.0,2000.0,Carpet area: 1900 (176.52 sq.m.),4.0,3.0,3,2.0,East,New Property,,,1900.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,500.0
2650,flat,vipul lavanya,sector 81,0.64,5261.0,1216.5,Carpet area: 1225 (113.81 sq.m.),2.0,2.0,3,12.0,East,Relatively New,,,1225.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,608.25
2651,flat,ss the leaf,sector 85,2.7,7754.0,3482.07,Super Built up area 3482(323.49 sq.m.),4.0,4.0,3+,23.0,,New Property,3482.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,870.5175
2652,flat,sobha city,sector 108,2.1,13975.0,1502.68,Super Built up area 1381(128.3 sq.m.),2.0,2.0,2,3.0,,Under Construction,1381.0,,,0.0,0.0,0.0,0.0,0.0,0.0,74.0,751.34
2653,flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,1550.0,Carpet area: 1549 (143.91 sq.m.),3.0,3.0,3,1.0,,Under Construction,,,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6666666666666
2654,flat,smart world orchard,sector 61,1.7,15178.0,1120.04,Carpet area: 1120 (104.05 sq.m.),2.0,2.0,2,4.0,East,Under Construction,,,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,560.02
2655,flat,smart world one,dwarka expressway,1.65,5933.0,2781.06,Carpet area: 2785 (258.73 sq.m.),3.0,4.0,3,6.0,,Under Construction,,,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.02
2656,flat,ramshanti cooperative society,sector 52,1.76,7242.0,2430.27,Super Built up area 2430(225.75 sq.m.),4.0,4.0,3+,12.0,,New Property,2430.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.5675
2657,flat,ss radiance residency,sector 12,0.6,5660.0,1060.07,Carpet area: 1060 (98.48 sq.m.),3.0,3.0,2,3.0,North-East,Relatively New,,,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,353.3566666666666
2658,flat,silverglades the melia,sohna road,0.91,6800.0,1338.24,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,1.0,,New Property,1350.0,,,1.0,0.0,0.0,0.0,0.0,0.0,72.0,669.12
2659,flat,zara aavaas,sector 104,0.49,6577.0,745.02,Super Built up area 745(69.21 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3.0,2.0,2,7.0,,Under Construction,745.0,,645.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,248.34
2660,flat,rk tower,sector 2,0.95,9595.0,990.1,Carpet area: 990 (91.97 sq.m.),2.0,2.0,1,1.0,South-East,Relatively New,,,990.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,495.05
2661,flat,breez global hill view,sohna road,0.3,5124.0,585.48,Carpet area: 585.41 (54.39 sq.m.),2.0,2.0,1,11.0,North,New Property,,,585.448521,0.0,0.0,0.0,0.0,0.0,0.0,91.0,292.74
2662,flat,avl 36 gurgaon,sector 36a,0.37,10539.0,351.08,Super Built up area 352(32.7 sq.m.),1.0,1.0,1,3.0,North,Relatively New,352.0,,,0.0,0.0,0.0,0.0,0.0,1.0,88.0,351.08
2663,flat,corona gracieux,sector 76,0.75,5660.0,1325.09,Super Built up area 1325(123.1 sq.m.),2.0,2.0,3,13.0,,Relatively New,1325.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,662.545
2664,flat,emaar mgf emerald floors,sector 65,2.6,15758.0,1649.96,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3+,3.0,East,Undefined,,,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.9866666666667
2665,flat,umang monsoon breeze,sector 78,1.1,5055.0,2176.06,Built Up area: 2176 (202.16 sq.m.),3.0,3.0,3+,9.0,,Old Property,,2176.0,,0.0,1.0,0.0,0.0,0.0,0.0,80.0,725.3533333333334
2666,flat,puri emerald bay,sector 104,1.5,9678.0,1549.91,Super Built up area 1550(144 sq.m.),2.0,2.0,2,7.0,,Under Construction,1550.0,,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,774.955
2667,flat,smart world orchard,sector 61,2.24,14460.0,1549.1,Super Built up area 1549(143.91 sq.m.),3.0,3.0,2,3.0,,New Property,1549.0,,,0.0,0.0,0.0,0.0,1.0,0.0,61.0,516.3666666666667
2668,flat,smart world orchard,sector 61,1.57,13652.0,1150.01,Built Up area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,,New Property,,1150.0,,1.0,0.0,0.0,0.0,1.0,0.0,71.0,575.005
2669,flat,tulip monsella,sector 53,7.4,33198.0,2229.05,Carpet area: 2229 (207.08 sq.m.),4.0,4.0,3,21.0,,Under Construction,,,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,557.2625
2670,flat,my home,sector 110,0.22,4400.0,500.0,Carpet area: 500 (46.45 sq.m.),2.0,2.0,1,1.0,,New Property,,,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0
2671,flat,breez global hill view,sohna road,0.32,5470.0,585.01,Built Up area: 1000 (92.9 sq.m.)Carpet area: 585 sq.ft. (54.35 sq.m.),2.0,2.0,1,17.0,,New Property,,1000.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,292.505
2672,flat,ansal heights 86,sector 86,0.74,5441.0,1360.04,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,11.0,,Under Construction,1360.0,,,0.0,0.0,0.0,0.0,1.0,0.0,45.0,680.02
2673,flat,m3m heights,sector 65,1.95,16000.0,1218.75,Super Built up area 1261(117.15 sq.m.),2.0,2.0,3,16.0,,Under Construction,1261.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,609.375
2674,flat,smriti apartment,sector 56,0.6,10000.0,600.0,Super Built up area 600(55.74 sq.m.),1.0,1.0,1,2.0,,Moderately Old,600.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,600.0
2675,flat,uphaar homes,sector 105,0.45,4736.0,950.17,Carpet area: 950 (88.26 sq.m.),3.0,2.0,1,1.0,,Relatively New,,,950.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,316.7233333333333
2676,flat,pareena laxmi apartments,sector 99a,0.3,5424.0,553.1,Super Built up area 553(51.38 sq.m.)Carpet area: 470 sq.ft. (43.66 sq.m.),2.0,1.0,2,5.0,North,New Property,553.0,,470.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,276.55
2677,flat,smart world gems,sector 89,1.3,9135.0,1423.1,Carpet area: 1423 (132.2 sq.m.),3.0,3.0,2,2.0,,New Property,,,1423.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,474.3666666666666
2678,flat,unitech the palms,sector 41,2.75,16768.0,1640.03,Super Built up area 1640(152.36 sq.m.),3.0,3.0,2,14.0,,Old Property,1640.0,,,0.0,0.0,0.0,0.0,0.0,2.0,79.0,546.6766666666666
2679,flat,smart world orchard,sector 61,1.7,15000.0,1133.33,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,,Under Construction,,,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,566.665
2680,flat,godrej icon,sector 88a,1.75,14894.0,1175.0,Carpet area: 1175.11,3.0,3.0,3+,6.0,,New Property,,,1175.11,0.0,0.0,0.0,0.0,0.0,0.0,55.0,391.6666666666667
2681,flat,vatika independent floors,sector 82,0.67,5826.0,1150.02,Built Up area: 1150 (106.84 sq.m.),2.0,2.0,3,2.0,,Moderately Old,,1150.0,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,575.01
2682,flat,corona gracieux,sector 76,1.08,5510.0,1960.07,Super Built up area 1960(182.09 sq.m.),3.0,3.0,3,1.0,,New Property,1960.0,,,0.0,1.0,0.0,0.0,0.0,0.0,58.0,653.3566666666667
2683,flat,lotus elise,sector 99,0.95,6551.0,1450.16,Carpet area: 1450 (134.71 sq.m.),2.0,3.0,3,7.0,,Relatively New,,,1450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,725.08
2684,flat,nul,gwal pahari,0.56,6054.0,925.01,Carpet area: 925 (85.94 sq.m.),2.0,2.0,1,11.0,,Old Property,,,925.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,462.505
2685,flat,godrej summit,sector 104,0.85,6896.0,1232.6,Carpet area: 1450 (134.71 sq.m.),2.0,2.0,3,12.0,,Relatively New,,,1450.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,616.3
2686,flat,godrej habitat,sector 3,1.25,8656.0,1444.09,Super Built up area 1444(134.15 sq.m.)Carpet area: 913 sq.ft. (84.82 sq.m.),2.0,2.0,3,14.0,,Under Construction,1444.0,,913.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,722.045
2687,flat,ashiana mulberry,sohna road,1.05,5412.0,1940.13,Super Built up area 1940(180.23 sq.m.)Built Up area: 1175.97 sq.ft. (109.25 sq.m.)Carpet area: 834.96 sq.ft. (77.57 sq.m.),2.0,2.0,3,1.0,North,New Property,1940.0,1175.97,834.96,1.0,0.0,0.0,0.0,0.0,0.0,49.0,970.065
2688,flat,ansal heights 86,sector 86,0.78,5735.0,1360.07,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,8.0,East,New Property,1360.0,,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,680.035
2689,flat,signature global park,sohna road,0.79,7308.0,1081.01,Super Built up area 1081(100.43 sq.m.),3.0,2.0,3+,4.0,,Under Construction,1081.0,,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,360.33666666666664
2690,flat,pareena laxmi apartments,sector 99a,0.32,5786.0,553.06,Super Built up area 553(51.38 sq.m.)Carpet area: 453.5 sq.ft. (42.13 sq.m.),2.0,2.0,2,11.0,,New Property,553.0,,453.5,0.0,0.0,0.0,0.0,0.0,0.0,66.0,276.53
2691,flat,conscient elevate,sector 59,3.78,16500.0,2290.91,Carpet area: 2295 (213.21 sq.m.),3.0,3.0,3,3.0,,Under Construction,,,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,763.6366666666667
2692,flat,pyramid elite,sector 86,0.45,7846.0,573.54,Carpet area: 573.54 (53.28 sq.m.),2.0,2.0,1,12.0,,Under Construction,,,573.500592,0.0,0.0,0.0,0.0,0.0,0.0,30.0,286.77
2693,flat,godrej nature plus,sector 33,1.62,13974.0,1159.3,Built Up area: 129.42 Carpet area: 107.7 sq.m.,3.0,4.0,3+,3.0,North,New Property,,129.42,107.7,0.0,1.0,0.0,0.0,0.0,0.0,100.0,386.43333333333334
2694,flat,shri ram apartments,sector 4,0.36,3789.0,950.12,Carpet area: 950 (88.26 sq.m.),2.0,2.0,1,4.0,,Relatively New,,,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.06
2695,flat,signature global rosellia,sector 95,0.45,8754.0,514.05,Carpet area: 514 (47.75 sq.m.),2.0,2.0,2,14.0,,New Property,,,514.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,257.025
2696,flat,raheja revanta,sector 78,0.99,6100.0,1622.95,Super Built up area 1621(150.6 sq.m.),2.0,2.0,3,14.0,East,Under Construction,1621.0,,,0.0,0.0,0.0,0.0,1.0,0.0,39.0,811.475
2697,flat,sidhartha ncr one phase,sector 95,0.55,4867.0,1130.06,Carpet area: 1130 (104.98 sq.m.),2.0,2.0,2,14.0,,New Property,,,1130.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,565.03
2698,flat,divya apartments,sector 6,0.6,7594.0,790.1,Built Up area: 790 (73.39 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,,2.0,South-West,Relatively New,,790.0,750.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,395.05
2699,flat,rof ananda,sector 95,0.46,6318.0,728.08,Carpet area: 728 (67.63 sq.m.),2.0,2.0,2,11.0,North-West,New Property,,,728.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,364.04
2700,flat,smart world gems,sector 89,1.13,8500.0,1329.41,Carpet area: 1326 (123.19 sq.m.),3.0,3.0,2,4.0,,Under Construction,,,1326.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,443.1366666666667
2701,flat,emaar palm heights,sector 77,2.1,10370.0,2025.07,Super Built up area 2025(188.13 sq.m.),3.0,3.0,3,17.0,,New Property,2025.0,,,1.0,1.0,0.0,0.0,0.0,0.0,8.0,675.0233333333333
2702,flat,rof ananda,sector 95,0.38,6919.0,549.21,Carpet area: 549.17 (51.02 sq.m.),2.0,2.0,1,4.0,,New Property,,,549.174178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.605
2703,flat,the center court,sector 88a,2.1,12173.0,1725.13,Super Built up area 2175(202.06 sq.m.)Built Up area: 1745 sq.ft. (162.12 sq.m.)Carpet area: 1725 sq.ft. (160.26 sq.m.),4.0,4.0,3,0.0,East,New Property,2175.0,1745.0,1725.0,1.0,1.0,0.0,0.0,0.0,0.0,142.0,431.2825
2704,flat,uphaar residency 2,sector 105,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2.0,1,0.0,East,Moderately Old,,,750.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,250.0
2705,flat,wings apartment,sector 9,1.2,6666.0,1800.18,Carpet area: 1800 (167.23 sq.m.),4.0,3.0,2,4.0,South-East,Moderately Old,,,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,450.045
2706,flat,gls arawali homes,sohna road,0.28,4938.0,567.03,Super Built up area 567(52.68 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2.0,2.0,2,3.0,East,Relatively New,567.0,500.0,467.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,283.515
2707,flat,vatika the seven lamps,sector 82,1.0,6969.0,1434.93,Super Built up area 1435(133.32 sq.m.),2.0,2.0,2,14.0,,Relatively New,1435.0,,,1.0,0.0,0.0,0.0,1.0,0.0,69.0,717.465
2708,flat,piedmont taksila heights,sector 37c,1.05,4792.0,2191.15,Super Built up area 1920(178.37 sq.m.),3.0,3.0,3,7.0,,Relatively New,1920.0,,,0.0,0.0,0.0,0.0,0.0,1.0,81.0,730.3833333333333
2709,flat,adani aangan arcade,sector 88a,0.45,7200.0,625.0,Carpet area: 625 (58.06 sq.m.),2.0,2.0,1,3.0,,New Property,,,625.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,312.5
2710,flat,raheja navodaya,sector 92,0.85,5407.0,1572.04,Super Built up area 1572(146.04 sq.m.),3.0,3.0,,0.0,East,Relatively New,1572.0,,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,524.0133333333333
2711,flat,godrej summit,sector 104,1.3,7893.0,1647.03,Super Built up area 1647(153.01 sq.m.),3.0,3.0,3,8.0,,New Property,1647.0,,,0.0,0.0,0.0,0.0,1.0,0.0,103.0,549.01
2712,flat,bhemerlei,sohna road road,0.69,5100.0,1352.94,Built Up area: 1350 (125.42 sq.m.),2.0,2.0,2,3.0,,Under Construction,,1350.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.47
2713,flat,valley view estate,gwal pahari,0.38,6089.0,624.08,Super Built up area 624(57.97 sq.m.),1.0,1.0,1,11.0,,Moderately Old,624.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,624.08
2714,flat,godrej oasis,sector 88a,1.45,8367.0,1733.0,Super Built up area 161Carpet area: 108.4 sq.m.,2.0,2.0,3+,9.0,,Relatively New,161.0,,108.4,1.0,0.0,0.0,0.0,0.0,2.0,85.0,866.5
2715,flat,ramprastha skyz,sector 37d,1.0,4942.0,2023.47,Super Built up area 2025(188.13 sq.m.),3.0,5.0,3,11.0,,Under Construction,2025.0,,,0.0,1.0,0.0,0.0,1.0,0.0,8.0,674.49
2716,flat,earth copia,sector 112,0.7,4673.0,1497.97,Built Up area: 1498 (139.17 sq.m.),2.0,2.0,2,4.0,East,Relatively New,,1498.0,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,748.985
2717,flat,assotech blith,sector 99,0.82,6007.0,1365.07,Built Up area: 1365 (126.81 sq.m.),2.0,2.0,3,0.0,,Undefined,,1365.0,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,682.535
2718,flat,satya element one,sector 49,0.8,11111.0,720.01,Built Up area: 720 (66.89 sq.m.),1.0,1.0,1,0.0,,Undefined,,720.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.01
2719,flat,proxima tower,sector 37c,0.6,4602.0,1303.78,Super Built up area 1304(121.15 sq.m.),2.0,2.0,3,5.0,,Under Construction,1304.0,,,1.0,0.0,0.0,1.0,0.0,0.0,55.0,651.89
2720,flat,hcbs sports ville,sohna road,0.27,4345.0,621.4,Built Up area: 619 (57.51 sq.m.),2.0,2.0,2,10.0,,Relatively New,,619.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,310.7
2721,flat,greenopolis,sector 89,0.8,6168.0,1297.02,Carpet area: 1297 (120.5 sq.m.),2.0,2.0,2,6.0,South,Under Construction,,,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,648.51
2722,flat,vipul belmonte,sector 53,6.5,21922.0,2965.06,Super Built up area 2965(275.46 sq.m.),3.0,4.0,3+,0.0,,Old Property,2965.0,,,1.0,0.0,0.0,0.0,1.0,0.0,72.0,988.3533333333334
